CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus
3040914,No,82.82,350,85,1.49,0,0,14,0.4,0.3,4,18.7,0,0,80.5,72.3,29.3,147,65.3,4.3,0,3,34,2,2,DALDAL214,2,2,377,26,24,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,1,6,No,0,30,No,3-Good,Rural,Other,Yes
3040922,No,101.41,962,57,0,16,0,21,98.6,9.3,32.3,15.7,8.3,1,252.2,59.3,9,168.3,166,41.7,0,9,28,1,1,HWIHON808,5,4,56,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,1,No,No,0,0,No,0,30,Yes,5-Low,Other,Other,Unknown
3040926,No,55.14,413,50,0.99,2,0,-96,-0.9,8.3,1,42.3,0,1,72.3,14.3,4,102,64.7,9.3,0,1.7,28,1,1,APCBAL410,1,1,865,34,28,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,3,No,0,Unknown,No,1-Highest,Suburban,Crafts,Yes
3040934,No,68.29,792,50,0,60,0,-82,-18.3,12,6.7,25.3,1,0.7,299.4,15.7,3.3,197,99.7,18.7,0,0.3,28,2,1,DALFTW817,3,3,524,30,28,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,130,No,1-Highest,Other,Other,No
3040942,Yes,29.99,38,30,0,0,0,-4,0,1.3,0,3,0,0,4.4,1,0,8,5.7,1.3,0,0,32,2,1,NEVLVS702,1,1,973,56,58,No,No,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,9,No,1,Unknown,No,3-Good,Suburban,Other,Yes
3040958,No,49.99,537,60,0,0,0,41,0,6.7,1,108.3,0,0,39.4,26,9.3,101.7,90,7.7,0,0.3,32,2,2,NYCNEW973,2,2,315,52,32,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,1,30,No,1-Highest,Other,Other,Yes
3040978,No,58.27,426,55,0.74,0,2,-163,-3.3,3.7,0.3,21.3,0.3,0,222.4,33.3,21.3,110.3,26.3,4,0,1.3,28,2,2,PHXPHX602,2,2,452,48,38,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,1,30,No,1-Highest,Suburban,Other,Unknown
3041006,Yes,34.49,18,30,0,0,0,-12,-1.2,0,0,2.7,1.7,0,0,5.3,0,8.7,4,0,0,0,34,1,1,NNYROC716,3,2,129,36,0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,1,200,No,1-Highest,Town,Other,No
3041022,No,31.04,62,30,0,3,0,-33,-1.1,4,0.7,0.7,0,0,16.1,5,0,32,5,4.7,0,0,34,1,1,DENVAL970,1,1,1033,62,0,No,No,No,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Town,Retired,Yes
3041034,No,30.61,287,30,0,2,0,-46,-0.6,0.3,8,29,0.3,0,9.9,3.3,0,48.7,15.7,8.3,0,0,32,2,1,SANAUS512,2,2,121,70,66,No,No,Yes,Yes,No,Known,Yes,Yes,Yes,No,Yes,Yes,0,0,Yes,No,1,5,No,0,30,No,1-Highest,Suburban,Other,No
3041038,No,30,246,30,0,0,0,32,0,2.7,1,9.3,0,0.3,38.2,22.3,4.7,70.7,17,3.7,0,0.3,32,1,1,ATLATL678,3,2,459,52,52,Yes,No,Yes,No,No,Known,No,No,No,Yes,No,Yes,0,0,No,Yes,1,9,No,0,80,No,1-Highest,Suburban,Professional,Yes
3041050,No,10,1,10,0,0,0,-1,0,0,0.7,0,0,0,0,0,0,0.7,0,0.7,0,0,34,2,2,SANSAN210,2,2,234,50,46,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,30,No,1-Highest,Suburban,Professional,Yes
3041054,No,82.3,385,30,0.74,216,2.5,-222,-38.4,6.3,0.3,9,0,0,42.9,12.3,2,28.3,34.3,6.7,0,0,30,1,1,NYCWHI914,2,2,58,28,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,30,No,1-Highest,Other,Other,Unknown
3041062,Yes,34.04,98,30,0,14,0,105,12.2,1.7,0.7,7.3,0,0,9.7,1.7,0,31.3,16,2.3,0,0,34,1,1,HOUHOU281,4,2,717,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,3-Good,Suburban,Other,Unknown
3041070,No,87.57,954,60,1.73,120,0,-119,-20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,1,PHXPHX602,4,2,364,30,0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,2,No,0,150,No,4-Medium,Other,Clerical,No
3041086,No,33.15,273,30,0,0,0.2,-13,-0.2,1.3,2,7,7,0,20.8,28.3,2,58,64,3.3,0,0,30,1,1,OHIAKR330,2,1,425,52,50,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,1,7,No,0,30,No,1-Highest,Suburban,Professional,Yes
3041098,No,52.97,380,35,0.25,44,0,-46,-8.3,0,15,31.3,0,0,109.8,24,9,166.7,51.3,15,0,1.7,34,2,1,MIAMIA305,3,2,398,62,58,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,5,No,0,80,No,1-Highest,Suburban,Other,Yes
3041102,Yes,30.5,114,30,0.5,0,0,16,1.5,2.3,0,8.3,0.3,0,26.4,7,1.7,13.7,12.7,2.3,0,0,30,1,1,HARHAR860,2,2,315,38,32,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,30,No,3-Good,Town,Other,Yes
3041118,Yes,60.05,459,60,1.49,27,0.5,-7,-6.2,5.7,0.3,25,0,0,52,4,1.7,132.7,16.3,6,0,0,30,1,1,SFRSCL408,4,2,707,20,0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,1,0,No,Yes,0,8,No,0,30,Yes,6-VeryLow,Other,Other,No
3041122,Yes,29.99,3,30,0,0,0,0,0,0,0,1.3,0,0,0,0,0,3,0,0,0,0,30,1,1,SFRSFR415,1,1,926,74,0,No,No,No,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Other,Retired,Yes
3041126,No,50,312,50,0,0,0,0,0,3.7,0,0,17.3,0.3,138.3,8,0,80,37,3.7,0,0,32,1,1,NYCWHI914,3,2,222,52,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,1,No,0,30,No,1-Highest,Suburban,Other,No
3041130,No,32.73,13,32,0,0,0.2,-4,-0.2,0,0,0.7,0,0,0,2.7,0,3.3,1.3,0,0,0,34,2,2,APCFCH703,2,1,826,46,0,No,No,Yes,No,No,Known,No,No,Yes,No,No,No,0,0,No,No,0,6,No,0,30,No,1-Highest,Other,Other,No
3041146,Yes,33.03,120,30,0,12,0,42,7.4,0.7,1.3,12.3,0,0,3.2,6,1,20.3,12.7,2,0,0,28,2,2,SANSAN210,1,1,863,36,0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3041154,No,90.33,945,60,0.74,101,0.1,-223,-40.3,7,6,65.3,0,0,447.6,19.3,60.3,175.3,103.7,13,0,4,28,1,1,SANMCA210,6,5,119,52,56,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,130,No,4-Medium,Town,Other,Yes
3041162,No,184.6,2536,151,0.5,106,3.7,-241,-34.6,19,0.3,93.7,1.3,0,474.5,44,0,346.7,88.3,19.3,0,7.7,34,1,1,SEAPOR503,6,4,320,52,44,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,1,200,No,4-Medium,Suburban,Other,Yes
3041166,Yes,110.86,834,100,0,72,0,-446,-17.9,1.7,1.3,21.7,0,0,275,23.3,1.3,152,44,3,0,3.3,30,3,1,PHXPHX602,4,3,418,28,0,No,Yes,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,10,No,3-Good,Other,Other,No
3041170,No,139.72,1527,55,3.71,184,0,684,167.9,11,0,1.3,0.7,0,294,46.7,6.3,115,164.3,11,0,6,30,4,1,NYCSUF516,5,4,134,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,200,No,1-Highest,Other,Other,Unknown
3041178,Yes,42.22,162,39,0,0,1.5,83,7.8,3,2.3,20.3,0.7,0,15.2,9.3,0,14.3,18,5.3,0,0,28,1,1,OHICLE216,2,2,842,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,6-VeryLow,Suburban,Other,Unknown
3041182,No,30,180,30,0,0,0,24,0,1.7,1.3,2.3,0.3,0,0,0.7,0,29,15.3,3,0,0,34,2,2,FLNCLR813,1,1,1032,58,52,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Other,Professional,No
3041194,Yes,42.83,222,30,1.49,38,0,-118,-9.3,6.3,0,0,4,0,7.8,7.7,0.3,65.3,16,6.3,0,0,30,2,1,NYCNAS516,2,2,525,56,52,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,8,No,0,30,No,3-Good,Suburban,Other,No
3041198,No,29.99,48,30,0,0,0,9,0,0,0.3,3.7,0,0,0,0,0,9.3,6,0.3,0,0,32,1,1,HOUCON409,1,1,971,68,64,No,No,Yes,Yes,Yes,Known,Yes,Yes,Yes,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Town,Other,Yes
3041202,No,94.2,1030,84,9.4,0,0,4,0.2,16,9.7,45.7,0,0,105.3,23.3,3.3,231.3,60.7,25.7,0,4.7,30,2,2,KCYKCK913,1,1,925,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,1,Unknown,No,1-Highest,Town,Other,Unknown
3041206,No,51.35,163,50,0,0,0,20,4.1,1.7,5,8.3,0.7,0,25.3,9.7,5.7,41,12.7,6.7,0,0,34,1,1,SANMCA210,3,3,487,42,40,Yes,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,60,No,1-Highest,Town,Other,Yes
3041210,No,29.99,24,30,0,0,0,-16,0,0,0.3,0,0,0,0,0,0,4,2.3,0.3,0,0,30,1,1,SFRSMO650,1,1,925,32,32,No,No,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Other,Yes
3041214,Yes,50.05,126,30,0,13,15.6,-82,-16.2,3,1,9,0,0,10.1,4.7,0,17.7,12,4,0,0,32,1,1,PHIPHI215,1,1,971,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3041222,Yes,176.52,1519,55,2.72,487,0.6,597,136.7,25.7,12,75.3,5.3,0,406.4,179.3,62.3,353,176,37.7,0,13,32,2,2,HOUHOU281,7,4,40,20,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,130,No,7-Lowest,Suburban,Other,Unknown
3041234,No,19.34,16,17,0,6,0,-6,-2.4,0,0,2.7,0,0,0.5,0,0,8.3,1.7,0,0,0,34,1,1,SFROAK510,2,2,222,70,70,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,30,No,1-Highest,Suburban,Other,Yes
3041238,No,34.42,83,32,0,0,1.6,66,4.6,1.7,1.3,4.7,0,0,5.1,6.7,0.7,27,7.3,3,0,0,28,2,2,ATLROS678,1,1,863,38,38,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3041246,Yes,18.39,20,17,0,0,1.4,13,4.2,0.3,0,0,0,0,0,0.3,0,2.7,2,0.3,0,0,34,1,1,DENDEN303,1,1,1032,28,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,1-Highest,Other,Other,No
3041254,No,131.81,1690,75,0.99,164,0,-48,-31.4,22,1.7,81,3,0.3,586.8,49,28,615,92.3,23.7,0,20.3,28,1,1,PHXTUC520,4,3,125,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,10,No,4-Medium,Other,Other,Unknown
3041262,No,39.97,90,30,0,28,0,-73,-10,0,0,3.7,0.7,0,0,1,0,4.3,2.7,0,0,0,34,1,1,SFROAK925,1,1,1032,36,36,No,No,No,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Suburban,Other,No
3041266,No,74.46,550,40,0,142,1.1,38,-18.9,10.3,1,101,2,0.3,153.8,14,5,133.7,52.3,11.3,0,2,28,1,1,APCFCH703,3,3,136,24,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,2,No,1,150,No,1-Highest,Suburban,Clerical,No
3041274,No,29.99,54,35,0,0,0,-32,0,2.3,5.3,4,0.3,1,7.8,2,0.7,22.7,5,7.7,0,0,32,2,2,OKCOKC405,4,3,605,50,48,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,30,No,1-Highest,Suburban,Other,Unknown
3041282,Yes,26.33,231,18,1.24,15,0,-186,-26.3,1.3,1.7,12.3,3.7,0,40.9,7,2.3,68.3,31.3,3,0,0.7,28,2,2,SANGEO512,2,2,862,54,52,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,1,1,No,No,0,7,No,0,30,Yes,1-Highest,Town,Professional,Yes
3041290,No,102.28,2185,85,3.46,71,3.1,376,53.4,14,9,145.3,2,1.7,688.7,116.3,31.7,269.7,246,23,0,13.3,30,1,1,SFROAK510,6,4,104,28,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,1,0,No,No,0,7,No,1,150,Yes,4-Medium,Other,Other,No
3041294,No,144.57,1084,60,0,237,0.2,280,34.2,25.7,3.7,81.3,0,0,214.4,14.7,5.3,273.7,122.7,29.3,0,3,32,1,1,APCFCH703,2,2,69,60,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,30,No,1-Highest,Town,Professional,Yes
3041298,No,59.32,499,55,0.74,0,0,-119,-3,4,0.3,23,0.3,0.3,132.3,34.7,10.3,78,65.7,4.3,0,0.7,30,2,2,PHIMER609,1,1,924,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,Yes,No,0,0,No,0,Unknown,No,3-Good,Other,Other,Unknown
3041306,No,73.17,1269,50,4.21,52,1.2,-150,3.6,13.7,8,55,4.7,0,308.9,69.3,18,143.3,108.3,21.7,0,2.7,32,2,2,HARHAR860,4,3,203,46,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,9,No,1,60,No,5-Low,Town,Other,Yes
3041310,No,30.09,72,30,0,0,0.1,-12,-0.1,1,2,11.3,0,0,19.7,1.7,0,41,2.3,3,0,0,34,1,1,FLNTAM813,1,1,1031,NA,NA,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3041318,No,100.35,763,85,0.74,50,0,231,-12.7,4,2.7,49.7,0,0,142.9,40.3,26,213.7,26.3,6.7,0,5,34,3,2,SANSAN210,2,2,415,46,44,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,1,30,No,1-Highest,Suburban,Professional,Yes
3041326,Yes,32.99,134,31,0.25,0,1.7,-10,-3.3,4,0.7,5.7,0,0,2.8,10.7,0.7,38.7,10.7,4.7,0,0,34,2,2,ATLATL678,2,2,616,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,30,No,3-Good,Other,Other,Unknown
3041334,No,36.34,391,45,0.25,3,0,-70,-1.3,3.7,8.3,15.7,2.3,0,12.7,9.3,3.7,24.7,37.7,12,0,0,30,2,2,DALFTW817,2,1,917,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,1-Highest,Town,Other,Unknown
3041346,No,100.31,553,60,0.25,1,0,103,-45.6,1.3,0.7,31.3,5.7,0.3,40.1,17.3,0,31.3,57.3,2,0,0.7,28,1,1,MILMIL414,2,2,65,52,28,No,No,Yes,No,No,Unknown,No,No,No,No,Yes,Yes,0,0,Yes,No,0,6,No,1,30,No,5-Low,Other,Other,No
3041358,No,77.74,419,30,0,127,0,-83,-26.4,3.3,0,7.3,0,0,114.8,9,2.7,103,41.3,3.3,0,1.3,28,3,1,SEAPOR503,1,1,862,44,44,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Other,Other,Yes
3041366,Yes,30.43,78,30,0,0,0.2,7,0.2,0.7,0,2,0,0,7.9,6.7,0,26,16.3,0.7,0,0.3,28,1,1,SEASAL503,1,1,862,22,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,1-Highest,Rural,Other,Unknown
3041370,No,31.85,154,29,1.49,2,0,12,-0.9,0.7,0.7,9.3,2.3,0,19.2,11,0.7,54,17.7,1.3,0,0,28,1,1,MINMIN612,5,4,200,40,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,1,1,No,No,0,3,No,0,100,Yes,3-Good,Other,Other,No
3041382,Yes,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,34,4,3,SFRSCL408,2,1,993,38,40,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,9,No,0,30,No,7-Lowest,Other,Other,Yes
3041386,No,89.72,214,95,1.49,0,0.3,-34,-1.7,0.3,6.7,10,0,0.7,15.1,17.7,3,80,19.7,7,0,0,30,6,5,OHIDAY937,1,1,924,54,46,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3041390,Yes,37.27,92,17,0.99,41,2.7,-4,-2.6,0.7,0,6,0,0,13.6,0,0,20,10.7,0.7,0,0,34,1,1,STLCOL618,1,1,1031,30,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Town,Professional,Yes
3041398,Yes,60.53,214,60,0,0,0,-122,-0.5,2.3,0.3,5,1.7,0,35,38,0.7,74.7,15,2.7,0,0.3,28,2,2,SFRSMO650,1,1,862,56,46,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,9,No,1,Unknown,No,1-Highest,Suburban,Other,Yes
3041414,No,50.47,343,50,2.97,0,0,109,1,1,2.7,12.7,0,0,48,22.7,7,49.7,46.7,3.7,0,0.3,30,1,1,SANSAN210,2,2,344,54,52,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,8,No,0,30,No,1-Highest,Suburban,Professional,Yes
3041422,Yes,31.65,74,30,0,5,0,-59,-1.7,0,5,2,0.3,0,26.7,5.7,3,18,14,5,0,0,30,1,1,OHICOV606,1,1,923,46,46,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3041426,No,74.44,785,70,0.25,41,0,76,-12.8,15,0.3,65,9.3,0.7,91.4,30,5,133.7,99.7,15.3,0,0.3,30,1,1,DETDET313,2,2,104,54,52,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,1,6,No,0,10,No,4-Medium,Other,Other,Yes
3041430,No,13.01,4,13,0,4,0,0,0,0,0,2,0,0,0,1,0,2.7,0.3,0,0,0,30,1,1,MILMIL414,1,1,922,46,40,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,8,No,0,Unknown,No,1-Highest,Suburban,Professional,Yes
3041434,No,35.54,271,35,0.25,0,0,79,-0.6,4,0,14.7,0.7,0,96.9,2.3,0,63,39,4,0,0.3,28,2,1,NNYROC716,2,2,303,34,30,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,1,30,No,4-Medium,Suburban,Other,No
3041438,No,42.19,222,45,0.74,14,1.1,-43,-5.2,3.7,0.3,5.3,1.7,0,45.6,6.7,3.7,83.3,25.3,4,0,0.3,34,1,1,NYCQUE917,2,2,516,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,30,No,5-Low,Other,Other,Unknown
3041442,Yes,36.38,31,30,0,0,6.1,49,15.4,0.3,0.3,1,0,0,0.8,0.3,0,2.7,1,0.7,0,0,23,1,1,SFROAK510,1,1,711,52,52,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,1-Highest,Other,Professional,Yes
3041446,Yes,80.79,2087,95,3.22,8,0.6,354,8.1,17,62.7,44,14.7,2.3,613.3,68,51,287.7,230.7,79.7,0,12.3,32,1,1,CHICHI773,4,3,70,34,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,80,No,3-Good,Suburban,Other,Yes
3041462,No,30.66,3,30,0,0,0.7,-3,-0.7,0,0,2,1.3,0,0,0,0,2,0,0,0,0,34,1,1,SFRSRO707,1,1,1030,66,0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,No,No,0,3,No,0,Unknown,No,1-Highest,Rural,Retired,Yes
3041482,Yes,75.18,418,50,3.46,81,0,-418,-27.7,10.3,2,33.3,0,0,140,40,16,199,44,12.3,0,6.7,34,1,1,SFRSFR415,1,1,1030,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,1,0,No,Yes,0,0,No,0,Unknown,Yes,1-Highest,Other,Other,Unknown
3041486,No,38.02,80,45,0.5,6,0,64,7.1,0.7,2.7,3.7,0,0,9.2,1.7,0,20,17,3.3,0,0.3,30,1,1,CHILAG708,2,2,166,46,42,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,1,No,No,0,6,No,0,30,Yes,4-Medium,Suburban,Other,Yes
3041490,No,30.25,155,25,0.5,0,0.2,16,-0.2,0.7,0.7,16,0,0,12.7,8.7,1.3,29,38.3,1.3,0,0,34,1,1,DETPON248,2,2,109,50,50,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,8,Yes,0,30,No,3-Good,Town,Crafts,Yes
3041494,No,35.3,303,45,0,0,0,-16,-0.3,1.7,3.7,6.3,0,0,55,4.3,4.7,24.7,23.7,5.3,0,0,28,1,1,OHICOL614,1,1,861,38,18,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,1,1,No,Yes,0,6,No,0,Unknown,Yes,1-Highest,Town,Self,Unknown
3041498,Yes,29.99,17,30,0,0,0,-7,0,0,1.7,1.7,0,0,8.9,1,1.3,5.3,2.7,1.7,0,0,32,1,1,SANMCA210,1,1,969,36,66,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,Unknown,No,1-Highest,Other,Other,Unknown
3041502,No,53.06,78,50,2.97,0,0.1,19,0.9,0.3,0,5.7,0,0,0,4,0,24.7,5.7,0.3,0,0,34,2,1,CHICHI312,1,1,1030,36,0,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Other,Professional,Unknown
3041510,No,61.59,190,70,0,4,0,-74,-1.6,1,1,9.7,0,0,0,4.7,0,21.3,11.3,2,0,0,34,4,2,CHICHI773,3,2,278,60,60,No,No,Yes,No,No,Known,No,Yes,Yes,Yes,Yes,Yes,0,0,No,No,0,6,No,0,30,No,1-Highest,Suburban,Professional,Yes
3041514,Yes,35.19,386,40,5.2,0,0,-41,-3.2,4.7,0.7,10,0,0,3.3,15.7,0.3,54.3,41.3,5.3,0,0,30,3,1,NYCBRO917,2,1,312,52,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,8,No,0,30,No,1-Highest,Other,Clerical,No
3041518,No,15.29,41,10,0.99,4,0,-13,-3.4,6.7,0,2.3,0,0,1.2,0,0,16.7,4.3,6.7,0,0,34,1,1,BOSBOS617,2,2,512,38,38,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,7,No,0,30,No,1-Highest,Other,Other,Yes
3041522,Yes,75.68,958,85,0.5,0,0,-170,0.7,9,1,24.7,0.7,0,211.8,30.7,20.7,135.7,94.3,10,0,5.3,30,1,1,SEAPOR503,5,2,150,36,0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,5,No,0,30,No,4-Medium,Suburban,Other,Unknown
3041526,Yes,41.48,251,42,0.74,0,0,23,-1.1,0,1,20.7,0,0,3.6,1,1.7,37.3,13.3,1,0,0,28,2,2,SANGEO512,1,1,860,44,44,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,1-Highest,Town,Other,Yes
3041534,No,71.64,2092,55,0,64,0,100,13.9,20.3,0,4.7,16,0,921.2,34.3,10,171.3,243.7,20.3,0,0.7,34,1,1,NYCMAN917,2,2,403,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,30,No,5-Low,Other,Other,Unknown
3041538,No,45.59,307,30,0.5,38,0,55,4.8,1.7,6.7,12.3,0,0,93.2,14,0.7,67.7,46.7,8.3,0,0.7,34,1,1,CHILAG630,3,2,276,46,48,Yes,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,No,0,5,No,0,80,No,3-Good,Suburban,Professional,Yes
